design,vn_id,mean_feature_0,mean_feature_1,mean_feature_2,mean_feature_3,mean_feature_4,mean_feature_5,mean_feature_6,mean_feature_7,mean_feature_8,mean_feature_9,mean_feature_10,mean_feature_11,mean_feature_12,mean_feature_13,mean_feature_14,mean_feature_15,mean_feature_16,mean_feature_17,mean_feature_18,mean_feature_19,mean_feature_20,mean_feature_21,mean_feature_22,mean_feature_23,mean_feature_24,mean_feature_25,mean_feature_26,mean_feature_27,mean_feature_28,mean_feature_29,mean_feature_30,mean_feature_31,mean_feature_32,mean_feature_33,mean_feature_34,mean_feature_35,mean_feature_36,mean_feature_37,mean_feature_38,mean_feature_39,mean_feature_40,mean_feature_41,mean_feature_42,mean_feature_43,mean_feature_44,max_feature_0,max_feature_1,max_feature_2,max_feature_3,max_feature_4,max_feature_5,max_feature_6,max_feature_7,max_feature_8,max_feature_9,max_feature_10,max_feature_11,max_feature_12,max_feature_13,max_feature_14,max_feature_15,max_feature_16,max_feature_17,max_feature_18,max_feature_19,max_feature_20,max_feature_21,max_feature_22,max_feature_23,max_feature_24,max_feature_25,max_feature_26,max_feature_27,max_feature_28,max_feature_29,max_feature_30,max_feature_31,max_feature_32,max_feature_33,max_feature_34,max_feature_35,max_feature_36,max_feature_37,max_feature_38,max_feature_39,max_feature_40,max_feature_41,max_feature_42,max_feature_43,max_feature_44
16,8,259.4963684082031,0.0008951406343840063,9.17333600227721e-05,2.980950117111206,3.7858693599700928,-2.399592449364718e-05,-1.4900905625836458e-05,-8.000550587894395e-05,-3.361810513524688e-06,3.821836344286567e-06,0.0007085266406647861,-0.0002125013998011127,-1.3525907888833899e-05,-0.0003771785122808069,-9.677883099357132e-06,2.773200511932373,5.953664779663086,2.621612071990967,7.175835132598877,8.994234085083008,1.794697642326355,5.142522811889648,3.5257186889648438,0.2693585157394409,2.844231128692627,6.1150031089782715,3.146803379058838,7.299234390258789,9.802985191345215,2.083305835723877,4.827814102172852,3.591257333755493,0.3102089762687683,2.20737886428833,4.096455097198486,6.8988423347473145,10.508560180664062,15.034844398498535,20.324934005737305,2.3242101669311523,4.567639350891113,8.274173736572266,13.008922576904297,18.213045120239258,24.013744354248047,29768.0,0.03868066146969795,0.6553806066513062,6.0,987.0,1.338116817350965e-06,7.78145476942882e-06,9.235805919161066e-05,0.00017599688726477325,7.192888006102294e-05,0.02221444807946682,0.0707322433590889,0.0651107132434845,0.044005297124385834,0.0797138512134552,712.2476196289062,929.9013061523438,308.7942199707031,961.8214111328125,963.372802734375,237.6241455078125,565.1351318359375,298.6383056640625,22.820409774780273,1934.86328125,2635.43115234375,991.4830932617188,6704.037109375,7515.1552734375,1261.3634033203125,4569.099609375,3327.66455078125,256.532470703125,475.0,540.0,526.0,807.0,1192.0,1370.0,514.0,982.0,2573.0,6736.0,7722.0,9161.0
16,9,232.80360412597656,0.0009553320705890656,8.289706602226943e-05,2.993997573852539,3.866386651992798,-7.205826477729715e-07,-2.8230133466422558e-06,6.210748324519955e-06,0.00013323905295692384,4.2653537093428895e-06,0.0007121028611436486,-0.00022141133376862854,-1.540212360851001e-05,-0.00038020306965336204,-2.6753403290058486e-05,2.4725100994110107,5.483371257781982,2.3709566593170166,6.626829624176025,8.444539070129395,1.642557978630066,4.891807556152344,3.368942975997925,0.2579997479915619,3.2160444259643555,7.115901470184326,3.4612855911254883,8.858329772949219,11.80136775970459,2.4009225368499756,6.359632968902588,4.676341533660889,0.38147109746932983,2.2301321029663086,3.9893157482147217,6.5117645263671875,9.865065574645996,14.330852508544922,19.70816421508789,2.5894358158111572,5.394717693328857,9.445858001708984,14.870708465576172,22.421009063720703,31.980192184448242,29684.0,0.03868066146969795,0.6553806066513062,6.0,987.0,3.3791468013077974e-05,2.5138724595308304e-06,9.107423829846084e-05,0.17012108862400055,7.144119445001706e-05,0.01161674689501524,0.025560593232512474,0.0231392253190279,0.02126462012529373,0.014615274034440517,719.7677612304688,896.1815795898438,274.28424072265625,952.5512084960938,960.836181640625,233.95651245117188,564.0318603515625,303.3541564941406,23.402814865112305,2094.272216796875,3081.547607421875,1766.7808837890625,6258.44189453125,5004.39990234375,1306.11767578125,3688.53662109375,2520.19921875,141.9001007080078,474.0,525.0,478.0,780.0,1166.0,1377.0,514.0,1241.0,3205.0,4221.0,6928.0,9731.0
16,10,214.57574462890625,0.0008134570671245456,0.0,2.9647059440612793,3.839855909347534,-7.905588859102863e-07,-3.052216925425455e-06,6.492220109066693e-06,-3.615090690800571e-06,4.4163743950775824e-06,0.000717705290298909,-0.0002255596045870334,-1.0262432624585927e-05,-0.00038822460919618607,-2.3542017515865155e-05,3.3805675506591797,7.662796974182129,3.247437000274658,9.269474983215332,11.777796745300293,2.29520583152771,6.824428081512451,4.6349616050720215,0.3562394976615906,1.757145881652832,4.73925256729126,3.058140277862549,4.31905460357666,6.5049896240234375,1.7188915014266968,2.953744411468506,2.2110397815704346,0.21279816329479218,2.4458582401275635,4.831812858581543,8.547538757324219,13.40420150756836,19.510684967041016,26.72340965270996,2.3420166969299316,4.315726280212402,7.283673286437988,11.10444164276123,15.970588684082031,21.95125961303711,389.0,0.0026986505836248398,0.0,6.0,7.0,-4.2640567698981613e-07,3.28066425936413e-06,1.0227871825918555e-05,-2.36229129768617e-06,6.192782620928483e-06,0.0009785146685317159,0.0024928906932473183,-6.887338258820819e-06,-0.0002814031031448394,-1.4722933883604128e-05,32.76811981201172,43.18332290649414,22.944551467895508,139.63381958007812,85.61683654785156,18.240070343017578,115.96279907226562,54.96449279785156,3.201378345489502,140.61061096191406,190.08970642089844,132.3044891357422,283.49224853515625,313.88037109375,55.0736198425293,250.6377716064453,154.47235107421875,9.7389497756958,6.0,21.0,49.0,125.0,144.0,207.0,104.0,133.0,187.0,241.0,435.0,464.0
16,11,248.69586181640625,0.0008642373722977936,9.276987839257345e-05,3.0348923206329346,3.83320951461792,-8.083812872428098e-07,-2.844209120667074e-06,6.228077836567536e-06,-3.5049529287789483e-06,4.322022505220957e-06,0.0007086368277668953,-0.00023416477779392153,-1.3809420806865091e-07,-0.00037065803189761937,-2.6481118766241707e-05,2.79620623588562,6.087070465087891,2.701813220977783,7.246406078338623,9.194477081298828,1.8469125032424927,5.238274097442627,3.6073224544525146,0.27863258123397827,2.2519638538360596,5.0869526863098145,2.811211347579956,5.781618595123291,7.783051013946533,1.7061387300491333,4.226099491119385,3.0078485012054443,0.24860039353370667,2.297945976257324,4.278025150299072,7.169265270233154,10.917594909667969,15.676936149597168,21.390745162963867,2.3406333923339844,4.312793731689453,7.231997013092041,11.364761352539062,16.98577117919922,23.9095516204834,29606.0,0.04167915880680084,0.6677449345588684,6.0,1016.0,3.5297125577926636e-06,9.834999218583107e-06,9.713857434689999e-05,3.103490234934725e-05,7.032462599454448e-05,0.035017482936382294,0.01983962580561638,0.059309013187885284,0.0443100742995739,0.07249599695205688,419.46636962890625,709.7608032226562,563.0897216796875,328.319091796875,478.8934631347656,160.48129272460938,289.2899475097656,186.11497497558594,16.075088500976562,521.3919677734375,944.9098510742188,545.1466674804688,459.71820068359375,572.1769409179688,94.67556762695312,524.6209106445312,207.8388214111328,21.558881759643555,490.0,546.0,360.0,422.0,571.0,756.0,722.0,972.0,676.0,916.0,735.0,1060.0
16,12,259.7957763671875,0.0009736956562846899,2.9673090466530994e-05,2.993752956390381,3.708193063735962,-8.405240237152611e-07,-2.8327174277364975e-06,6.15935459791217e-06,-3.469715920800809e-06,4.279667791706743e-06,0.0007367022335529327,-0.00020508911984506994,-1.042391340888571e-05,-0.0003266792627982795,-1.5673620509915054e-05,2.8465688228607178,6.198150634765625,2.6204631328582764,7.050712585449219,9.16321086883545,1.8830571174621582,4.895751476287842,3.4221410751342773,0.27520379424095154,3.1907827854156494,5.969343662261963,2.7861626148223877,7.413416862487793,9.294514656066895,1.8281705379486084,4.525018692016602,3.3364062309265137,0.27472221851348877,2.1042768955230713,4.160860061645508,7.200384616851807,10.951345443725586,15.54396915435791,21.080610275268555,2.2730658054351807,5.0839738845825195,9.642600059509277,14.577366828918457,19.429962158203125,23.989307403564453,29845.0,0.06606696546077728,0.06922579556703568,6.0,103.0,3.95067036151886e-06,3.882107648678357e-06,3.2194580853683874e-05,1.7630374713917263e-05,2.3155074813985266e-05,0.06412369012832642,0.055656880140304565,0.045855261385440826,0.1012408435344696,0.061527643352746964,53.11581802368164,115.09052276611328,60.012149810791016,143.96177673339844,95.81180572509766,22.48383140563965,128.34889221191406,56.706642150878906,3.4978575706481934,4629.72119140625,5892.78662109375,1281.1656494140625,13116.390625,14013.501953125,1770.3511962890625,7266.91015625,5715.58837890625,408.32257080078125,24.0,89.0,116.0,129.0,155.0,187.0,238.0,1400.0,7618.0,12535.0,15006.0,13136.0
16,13,224.0190887451172,0.0010201376862823963,7.86771415732801e-05,3.030972480773926,3.8533012866973877,-7.327490152420069e-07,-2.8622780519071966e-06,6.097306595620466e-06,-3.509130692691542e-06,4.32262413596618e-06,0.0007090402650646865,-0.00022556097246706486,-1.760424675012473e-05,-0.0003794973308686167,-2.9612718208227307e-05,2.564443349838257,5.640101909637451,2.4120516777038574,6.646500587463379,8.508237838745117,1.6955294609069824,4.830986976623535,3.3168039321899414,0.25836309790611267,3.630434989929199,7.368160724639893,3.471630811691284,9.813512802124023,12.09415340423584,2.255540132522583,7.291677951812744,5.177087306976318,0.38008785247802734,2.1719088554382324,3.9633853435516357,6.568427562713623,9.934213638305664,14.21440601348877,19.497718811035156,2.7561824321746826,5.389435768127441,9.046098709106445,13.908042907714844,21.675870895385742,30.57815170288086,29513.0,0.03868066146969795,0.6553806066513062,6.0,987.0,-2.2691392587148584e-07,2.403859980404377e-06,9.161574416793883e-05,1.8211403585155495e-07,7.084869139362127e-05,0.011616903357207775,0.014224492944777012,0.018076034262776375,0.020868271589279175,1.8696734116474545e-07,669.094970703125,939.6387329101562,327.06793212890625,916.8775024414062,967.128173828125,249.68980407714844,598.5780639648438,334.388671875,25.646390914916992,2873.832275390625,5756.369140625,3229.75390625,6233.3173828125,7828.68115234375,1752.9459228515625,6552.90869140625,4027.70458984375,258.0628967285156,489.0,553.0,508.0,770.0,1222.0,1407.0,1301.0,4154.0,5332.0,6253.0,9971.0,17073.0
16,14,220.3485107421875,0.0010538819478824735,1.3299346619533026e-06,3.029553174972534,3.7818355560302734,-1.865364993136609e-06,-8.012686407710135e-07,6.153374215500662e-06,-3.536067652021302e-06,4.3151758291060105e-06,0.0007095535402186215,-0.00022347575577441603,-5.432824309536954e-06,-0.00038884568493813276,-2.2729871488991193e-05,2.5240604877471924,5.755807399749756,2.5445308685302734,6.74884557723999,8.674898147583008,1.7427510023117065,4.941606044769287,3.3747286796569824,0.2636265754699707,2.5313117504119873,5.556813716888428,2.9133048057556152,6.728376388549805,9.053994178771973,1.9317269325256348,4.450162410736084,3.359990358352661,0.2884708642959595,2.1221768856048584,3.9553098678588867,6.709754943847656,10.25925064086914,14.713479042053223,20.160860061645508,2.2265737056732178,4.194617748260498,7.5482940673828125,12.01814079284668,17.060428619384766,22.579408645629883,29531.0,0.006496751680970192,0.005535188131034374,6.0,15.0,2.0156148821115494e-06,0.0020598226692527533,3.496195131447166e-05,6.968637990212301e-06,8.167892701749224e-06,0.0014311379054561257,0.010613128542900085,0.027720563113689423,-0.00028163418755866587,3.211210059816949e-05,33.91315460205078,44.419368743896484,22.745521545410156,120.52156829833984,81.86367797851562,19.869295120239258,116.9361343383789,52.99214172363281,2.867772340774536,1247.24072265625,2623.999755859375,1009.3887329101562,4906.64599609375,6856.50048828125,1272.4500732421875,3208.6630859375,2704.872314453125,250.27359008789062,10.0,21.0,52.0,125.0,154.0,220.0,116.0,547.0,2351.0,6729.0,7729.0,7960.0
16,15,237.40184020996094,0.0008773477165959775,9.165747178485617e-05,3.008371591567993,3.8304078578948975,-8.062801271080389e-07,-2.804166797432117e-06,6.137076070444891e-06,8.062387496465817e-05,4.247282959113363e-06,0.0007027820101939142,-0.00022196976351551712,-9.47679018281633e-06,-0.00038514824700541794,-3.569211912690662e-05,2.7801918983459473,6.014845371246338,2.5745577812194824,6.924883842468262,8.702000617980957,1.7521841526031494,4.868648529052734,3.2995004653930664,0.2549950182437897,2.3750293254852295,4.765519618988037,2.490929365158081,5.949806213378906,7.456789016723633,1.5309367179870605,4.00132417678833,2.8980369567871094,0.2322089523077011,2.2770726680755615,4.195517063140869,6.967729091644287,10.386713027954102,14.189981460571289,18.423980712890625,2.2619497776031494,4.214285850524902,7.180934429168701,10.996623992919922,16.020523071289062,22.0980281829834,29649.0,0.03868066146969795,0.6553806066513062,6.0,987.0,2.697048148547765e-05,2.830522134900093e-06,9.033228707266971e-05,0.14115256071090698,7.018550968496129e-05,0.011616908945143223,0.026671620085835457,0.0547616146504879,0.01472241897135973,2.8802684196027606e-11,680.8137817382812,875.8937377929688,278.8335266113281,863.277587890625,863.1629028320312,236.3602752685547,564.5948486328125,288.6130065917969,23.394996643066406,2095.120361328125,1862.458251953125,254.11219787597656,6314.19091796875,5017.388671875,373.1084899902344,3782.54443359375,2574.267822265625,134.22950744628906,473.0,525.0,467.0,698.0,996.0,1241.0,514.0,964.0,3221.0,4221.0,6965.0,9681.0
16,16,224.38018798828125,0.0009248927817679942,4.799906491825823e-06,3.0088303089141846,3.7708964347839355,-8.382912710658275e-07,-2.8742133508785628e-06,6.362460680975346e-06,6.48328714305535e-05,4.33302238889155e-06,0.0007101103547029197,-0.00021615902369376272,-1.0056336577690672e-05,-0.000385618070140481,-2.1552734324359335e-05,2.984734535217285,6.74329137802124,2.8284213542938232,7.960394859313965,10.291953086853027,2.0158514976501465,5.774538516998291,3.989841938018799,0.31281155347824097,1.9098073244094849,4.700189590454102,2.830604314804077,4.5011749267578125,6.527641296386719,1.625834584236145,2.9357683658599854,2.219505548477173,0.20746807754039764,2.2728922367095947,4.489052772521973,7.847465991973877,12.172371864318848,17.493648529052734,23.74428367614746,2.2636990547180176,4.339663505554199,7.487359523773193,11.254868507385254,15.67739200592041,20.884117126464844,29533.0,0.030884558334946632,0.027963481843471527,6.0,86.0,3.9706115785520524e-05,3.176815653205267e-06,9.515519195701927e-05,0.1927812546491623,2.133062298526056e-05,0.011978650465607643,0.04166587442159653,0.044110070914030075,0.01630392111837864,0.03830461576581001,32.50189208984375,55.82524871826172,24.670480728149414,137.6559295654297,85.39519500732422,18.240070343017578,133.46896362304688,54.57140350341797,3.201378345489502,159.4477996826172,206.54420471191406,143.99533081054688,298.0798645019531,328.7268981933594,54.01118469238281,251.56690979003906,160.63816833496094,9.866804122924805,27.0,53.0,90.0,111.0,158.0,213.0,101.0,142.0,197.0,245.0,434.0,434.0
16,17,238.65512084960938,0.0009010025532916188,1.9300590793136507e-05,2.9432272911071777,3.7662510871887207,-7.745021548544173e-07,-2.8767663025064394e-06,6.179356660140911e-06,-3.4719053019216517e-06,4.27170471084537e-06,0.0007032271823845804,-0.00021663909137714654,-7.142334652598947e-06,-0.0003764517605304718,-1.605008583283052e-05,2.922490119934082,6.569373607635498,2.72098970413208,7.389224529266357,9.95250129699707,2.0260543823242188,5.174927234649658,3.6419336795806885,0.30786922574043274,1.8148878812789917,4.078554153442383,2.3446943759918213,4.330535888671875,5.737383842468262,1.335132360458374,2.782101631164551,1.9991512298583984,0.17668910324573517,2.1796393394470215,4.434329986572266,7.828350067138672,12.43166732788086,17.861034393310547,24.265222549438477,2.252753973007202,4.208933353424072,6.971673965454102,10.498849868774414,14.065851211547852,17.53383445739746,29484.0,0.21299350261688232,0.07698943465948105,6.0,671.0,1.0496005415916443e-06,9.434443200007081e-07,8.365529356524348e-05,1.131185854319483e-05,5.541347854887135e-05,0.02185266651213169,0.007995685562491417,0.04512704163789749,0.02126431092619896,0.02882850170135498,187.89414978027344,427.2693786621094,256.3330078125,284.131103515625,439.0126037597656,83.54901885986328,180.79681396484375,133.19332885742188,14.5745210647583,747.2758178710938,867.102294921875,329.4613952636719,3954.783447265625,2921.831298828125,233.82130432128906,2693.507568359375,1448.4959716796875,73.04551696777344,217.0,259.0,273.0,437.0,566.0,730.0,1150.0,1103.0,1098.0,3130.0,5264.0,3130.0
16,18,240.25491333007812,0.0008861345704644918,8.577621338190511e-05,3.010870933532715,3.8020031452178955,-8.765627512730134e-07,-2.7727808173949597e-06,6.135361218184698e-06,-3.4539864373073215e-06,4.332353455538396e-06,0.0007032818393781781,-0.00022088938567321748,-6.841039521532366e-06,-0.00037671966128982604,-1.404996328346897e-05,2.708737850189209,5.843490123748779,2.4565846920013428,6.828205108642578,8.605592727661133,1.7025058269500732,4.877567768096924,3.313648223876953,0.2554914355278015,2.0320663452148438,4.728702068328857,2.5983846187591553,4.8971428871154785,6.8362603187561035,1.5718704462051392,3.335414171218872,2.444401264190674,0.21604101359844208,2.2248687744140625,4.117869853973389,6.824233531951904,10.218517303466797,14.318798065185547,19.226333618164062,2.2483205795288086,4.131549835205078,6.928300857543945,10.51642894744873,14.896177291870117,20.270917892456055,29731.0,0.03868066146969795,0.6553806066513062,6.0,987.0,1.3187527656555176e-06,1.7226529962499626e-06,9.165086521534249e-05,1.7419424693798646e-05,7.223843567771837e-05,0.011616799980401993,0.02136796899139881,0.05663541704416275,0.01915370114147663,0.011824564076960087,689.083984375,895.1386108398438,287.6982727050781,914.4492797851562,885.7970581054688,241.0412139892578,575.1573486328125,290.9827880859375,23.502519607543945,343.2969970703125,565.0352783203125,241.84725952148438,293.071533203125,309.2721252441406,53.971343994140625,253.3293914794922,159.5879364013672,9.353291511535645,473.0,525.0,470.0,743.0,1143.0,1380.0,514.0,941.0,627.0,540.0,669.0,576.0
16,19,223.9955596923828,0.000970240798778832,4.220439222990535e-06,3.0810420513153076,3.730339765548706,-9.881095320452005e-05,0.0001874065783340484,6.165359536680626e-06,-3.4013653475994943e-06,3.866435235977406e-06,0.0007050870917737484,-0.0002310691779712215,-5.159782631380949e-06,-0.0003763455315493047,-6.0352984291967005e-05,2.7930855751037598,6.219008445739746,2.598358154296875,7.943063259124756,10.105057716369629,1.9435430765151978,5.997140884399414,4.108874320983887,0.3132004141807556,2.578531503677368,5.466939449310303,3.035763740539551,6.3985066413879395,8.236023902893066,1.8861056566238403,4.214920520782471,2.982663154602051,0.2583780288696289,2.11790132522583,4.099411487579346,7.190779209136963,11.423700332641602,16.990514755249023,23.79769515991211,2.2849080562591553,4.620963096618652,8.20662784576416,12.934206008911133,18.5474853515625,25.437267303466797,29695.0,0.009095452725887299,0.01171734556555748,6.0,7.0,2.9867514967918396e-06,0.31842854619026184,1.4346955140354112e-05,0.00010756606934592128,8.50639189593494e-05,0.020122691988945007,0.04611172527074814,0.03663835674524307,0.04808071255683899,0.024637911468744278,36.254966735839844,60.97994613647461,38.63286209106445,138.5098876953125,91.47380065917969,25.83079719543457,145.99276733398438,59.2037467956543,2.988593101501465,1892.742431640625,1986.7158203125,210.1903839111328,7021.3818359375,5304.0634765625,441.72039794921875,4292.09814453125,2281.244140625,124.79341125488281,6.0,27.0,90.0,113.0,181.0,226.0,118.0,357.0,2410.0,6491.0,7936.0,4899.0
16,20,212.07899475097656,0.0008428493747487664,0.0,3.012965202331543,3.7966387271881104,-8.562021207580983e-07,-3.006639872182859e-06,6.432620466512162e-06,-3.5334887797944248e-06,4.230137619742891e-06,0.000712960958480835,-0.00022797762358095497,-7.0883943408261985e-06,-0.000385521532734856,-2.53505368164042e-05,3.2126264572143555,7.186422824859619,3.0658323764801025,8.705132484436035,11.163408279418945,2.1817166805267334,6.346827030181885,4.3802714347839355,0.33968618512153625,2.3350250720977783,5.406484127044678,3.251319169998169,6.282835483551025,8.364187240600586,1.9529955387115479,4.414937496185303,3.161957025527954,0.2695181965827942,2.3495798110961914,4.684393882751465,8.438895225524902,13.543217658996582,20.017406463623047,27.743698120117188,2.358703374862671,4.551380634307861,8.065186500549316,12.837815284729004,18.806121826171875,25.89904022216797,389.0,0.0026986505836248398,0.0,6.0,7.0,-5.8673322200775146e-08,1.0270741768181324e-06,1.0309713616152294e-05,0.00017599562124814838,6.204504188644933e-06,0.000978471478447318,-0.0001644446892896667,0.010052209720015526,-0.0002820017689373344,-7.486044069082709e-06,39.104000091552734,43.41254806518555,22.747634887695312,139.6016082763672,90.73670959472656,17.042861938476562,116.14981079101562,56.19556427001953,2.6867611408233643,1555.0927734375,1797.8094482421875,527.4629516601562,5774.09765625,5018.5830078125,637.89208984375,3768.35498046875,2453.356689453125,141.01614379882812,6.0,27.0,55.0,113.0,146.0,202.0,117.0,456.0,1934.0,5279.0,5714.0,8341.0
16,21,255.3116455078125,0.0009345128783024848,1.7423404642613605e-05,2.996398448944092,3.819927930831909,-8.63934133121802e-07,-2.699011929507833e-06,6.303072041191626e-06,-3.555869170668302e-06,4.381070539238863e-06,0.0007013732101768255,-0.00024738520733080804,8.016914762265515e-06,-0.00039529468631371856,-4.765732228406705e-05,3.012500286102295,6.6619157791137695,2.738743782043457,7.979200839996338,10.213651657104492,1.9630533456802368,5.748505592346191,3.9619321823120117,0.3088955283164978,2.0484061241149902,4.899547576904297,2.8159751892089844,5.3249664306640625,7.358338832855225,1.7079813480377197,3.6530563831329346,2.68693470954895,0.23618382215499878,2.3225691318511963,4.561824798583984,8.181632995605469,13.099040031433105,19.236614227294922,26.596757888793945,2.227010726928711,4.200479984283447,7.384873867034912,11.389315605163574,16.361225128173828,22.533493041992188,29800.0,0.030884558334946632,0.027963481843471527,6.0,86.0,8.795410394668579e-06,0.00020053847401868552,3.69333902199287e-05,7.074013410601765e-06,2.15040854527615e-05,0.003429051022976637,1.5434569312737512e-13,0.052813295274972916,8.435199695851214e-13,1.9232136716507142e-11,31.331192016601562,59.42393112182617,24.89204978942871,133.85189819335938,80.9258804321289,13.151159286499023,151.4949493408203,62.025550842285156,2.551190137863159,105.08672332763672,187.6593475341797,145.61448669433594,294.376220703125,315.2516784667969,53.36602783203125,272.455322265625,164.0183868408203,9.901206970214844,27.0,50.0,78.0,113.0,174.0,219.0,102.0,150.0,246.0,389.0,429.0,494.0
16,22,238.00564575195312,0.0008417378412559628,1.4292530067905318e-05,2.979949474334717,3.7729618549346924,-8.47740182052803e-07,-2.93692232844478e-06,6.40830876363907e-06,-3.5351774840819417e-06,4.371197064756416e-06,0.0007049163687042892,-0.0002218452573288232,-5.39094162377296e-06,-0.00038460688665509224,-1.40327938424889e-05,3.3096773624420166,7.56515645980835,3.060702323913574,8.707992553710938,11.641396522521973,2.260079860687256,6.170075416564941,4.390496253967285,0.3559427559375763,2.994682550430298,6.098115921020508,3.087726593017578,7.418518543243408,9.231498718261719,1.9415992498397827,4.581225872039795,3.3008668422698975,0.28007346391677856,2.328490734100342,4.894585132598877,8.896866798400879,14.270140647888184,20.80333709716797,28.29487419128418,2.4499940872192383,4.999759674072266,9.133869171142578,14.007083892822266,19.200143814086914,25.274463653564453,29765.0,0.030884558334946632,0.027963481843471527,6.0,86.0,8.623115718364716e-06,4.8497458919882774e-06,3.452866803854704e-05,9.593351023795549e-06,2.1558264052146114e-05,0.004839416593313217,0.024016734212636948,0.042835596948862076,0.04793011024594307,0.029264716431498528,46.916038513183594,60.97994613647461,38.63286209106445,156.32412719726562,130.16616821289062,24.97357940673828,153.7271270751953,59.3155632019043,5.329187870025635,3316.166748046875,4824.5068359375,1027.343505859375,11040.623046875,10194.5595703125,1227.2244873046875,5413.28662109375,3634.469970703125,270.58038330078125,27.0,52.0,90.0,122.0,182.0,220.0,1297.0,1789.0,4226.0,8800.0,7637.0,5923.0
16,23,218.7928009033203,0.0009624956292100251,4.763604920299258e-06,3.024249792098999,3.796278476715088,-8.176054393516097e-07,-2.840748038579477e-06,6.216353540366981e-06,-3.5215857678849716e-06,4.363054813438794e-06,0.0007183267152868211,-0.00021664571249857545,-2.0998357285861857e-05,-0.0003779611724894494,-1.3799894077237695e-05,2.889899253845215,6.576767444610596,2.752366542816162,7.833838939666748,10.202800750732422,1.9954665899276733,5.676708221435547,3.9417195320129395,0.31241658329963684,1.8694300651550293,4.711137771606445,2.918834686279297,4.797415733337402,6.879397869110107,1.6986829042434692,3.3467350006103516,2.469933032989502,0.22414126992225647,2.188235282897949,4.3072028160095215,7.7110443115234375,12.170827865600586,17.674789428710938,24.378751754760742,2.2552220821380615,4.289195537567139,7.432292938232422,11.627250671386719,17.020889282226562,23.5872745513916,29810.0,0.030884558334946632,0.027963481843471527,6.0,86.0,-4.906023504114287e-13,2.5813933461904526e-06,3.483378895907663e-05,6.945508062017325e-07,2.1409403416328132e-05,0.02119155041873455,0.05246235802769661,0.00614419998601079,0.017125992104411125,0.051344867795705795,32.74559783935547,60.97994613647461,38.63286209106445,139.37440490722656,87.18214416503906,25.83079719543457,122.9168701171875,58.19715881347656,2.886564254760742,117.21762084960938,197.87606811523438,149.7311248779297,303.9864807128906,327.4520568847656,58.71334457397461,267.2220764160156,161.90855407714844,10.218751907348633,27.0,49.0,90.0,114.0,150.0,211.0,117.0,152.0,293.0,490.0,531.0,531.0
16,24,240.10507202148438,0.0008116841199807823,1.152522600023076e-05,3.011073589324951,3.7484352588653564,-8.60916202327644e-07,-2.9368154628173215e-06,6.398711320798611e-06,-3.533512426656671e-06,4.35805623055785e-06,0.0007048525149002671,-0.00022069396800361574,-8.037210136535577e-06,-0.00038630777271464467,-2.2209647795534693e-05,3.1872782707214355,7.216887474060059,2.984692335128784,8.292572975158691,11.016913414001465,2.170762300491333,5.899984836578369,4.163716793060303,0.3381294906139374,2.499699115753174,5.657357215881348,3.0633907318115234,6.0546417236328125,8.307544708251953,1.876401662826538,4.036776065826416,3.0248305797576904,0.2626488208770752,2.337024450302124,4.761434555053711,8.428021430969238,13.251203536987305,19.048988342285156,25.67477035522461,2.4729175567626953,4.7489166259765625,8.409003257751465,12.578237533569336,18.188974380493164,24.9831485748291,29848.0,0.030884558334946632,0.027963481843471527,6.0,86.0,3.918074071407318e-06,2.910004695877433e-06,3.52203132933937e-05,3.593886731323437e-06,2.198368929384742e-05,0.0034290847834199667,0.017742037773132324,0.013470056466758251,0.0008812853484414518,0.0045904540456831455,35.03033447265625,60.97994613647461,38.63286209106445,137.5586700439453,86.75504302978516,25.83079719543457,116.40172576904297,54.343727111816406,2.886564254760742,2867.2939453125,3814.670654296875,860.447998046875,4969.16015625,4528.6787109375,533.2207641601562,2108.127685546875,1524.5709228515625,90.69693756103516,27.0,50.0,90.0,114.0,146.0,160.0,1305.0,1270.0,4241.0,3323.0,5059.0,5923.0
